GuideUID	TargetGene	Cell	Type	log2FC.D7	log2FC.D14
UID_033071	RRN3	HAP1	SM	-0.0998759810956922	-0.10837124575922
UID_033072	RRN3	HAP1	SM	-0.258237416620852	-0.158302589819128
UID_033073	RRN3	HAP1	SM	-0.798378400265457	-1.0928897459832
UID_033074	RRN3	HAP1	SM	0.107512433768401	-0.0685490704175715
UID_033075	RRN3	HAP1	SM	0.190799984960268	-0.137059881320024
UID_033076	RRN3	HAP1	SM	0.26324234133609	0.133216236867261
UID_033077	RRN3	HAP1	SM	-0.0636696805005826	-0.0408767541891632
UID_033078	RRN3	HAP1	SM	-0.202771749382334	-0.473776072785501
UID_033079	RRN3	HAP1	PM	-3.51980988651568	-3.54368923897638
UID_033080	RRN3	HAP1	SM	-0.165915478342501	-0.150607153597999
UID_033081	RRN3	HAP1	SM	0.134029601217869	-0.0744541649219393
UID_033082	RRN3	HAP1	SM	-0.450410453699456	-1.14157391937314
UID_033083	RRN3	HAP1	SM	-0.858327437968437	-1.31334476701004
UID_033084	RRN3	HAP1	SM	-2.70262818615651	-3.60021615584303
UID_033085	RRN3	HAP1	SM	-0.0707556075586978	-0.235938364704288
UID_033086	RRN3	HAP1	SM	-0.192505110270485	-0.222180754538101
UID_033087	RRN3	HAP1	SM	-0.22293619226912	-0.244638692904817
UID_033088	RRN3	HAP1	SM	-1.144752937728	-2.11551414727764
UID_033089	RRN3	HAP1	SM	-1.63317075647427	-2.03326651089882
UID_033090	RRN3	HAP1	PM	-1.89393053976118	-2.61395169329837
UID_033091	RRN3	HAP1	SM	-0.0256911769033548	-0.0468311835013728
UID_033092	RRN3	HAP1	SM	-0.0318511226538592	0.171326940743262
UID_033093	RRN3	HAP1	SM	-0.754574854788748	-1.45026397108172
UID_033094	RRN3	HAP1	SM	0.0506550182293482	0.140592811353042
UID_033095	RRN3	HAP1	SM	-0.0504474663410382	-0.0302600682968187
UID_033096	RRN3	HAP1	SM	0.00627923747550706	0.0348891344433986
UID_033097	RRN3	HAP1	SM	0.230189447389056	0.274272425346611
UID_033098	RRN3	HAP1	SM	0.0163839496786679	0.0989566949428504
UID_033099	RRN3	HAP1	SM	0.136448396495146	0.259283555636894
UID_033100	RRN3	HAP1	SM	-1.97851012727319	-2.60141646394909
UID_033105	DIMT1	HAP1	PM	-1.99289124322246	-2.49184611659441
UID_033106	DIMT1	HAP1	SM	-0.00442859535962725	-0.125851328311348
UID_033107	DIMT1	HAP1	SM	-0.0392479424334351	-0.0819718206022921
UID_033108	DIMT1	HAP1	SM	-0.40922051169573	-0.828124120443499
UID_033109	DIMT1	HAP1	SM	-0.608508509594362	-1.16592438661491
UID_033110	DIMT1	HAP1	SM	-1.73877296314535	-2.11700262714826
UID_033111	DIMT1	HAP1	SM	0.063628601404774	-0.00151720904860299
UID_033112	DIMT1	HAP1	SM	-0.805403262220666	-1.47232735886537
UID_033113	DIMT1	HAP1	SM	-0.140163893525915	-0.157845050661753
UID_033114	DIMT1	HAP1	SM	0.100691519142514	0.0856225713417417
UID_033115	DIMT1	HAP1	SM	-1.59592181538187	-2.67746017452255
UID_033116	DIMT1	HAP1	PM	-2.64660272318374	-2.39296736375588
UID_033117	DIMT1	HAP1	SM	0.068161085561267	0.0544219427130572
UID_033118	DIMT1	HAP1	SM	-0.134012531666431	0.0460673651379821
UID_033119	DIMT1	HAP1	SM	-1.74702873260345	-2.01738841517501
UID_033120	DIMT1	HAP1	SM	-2.49631353277616	-3.20134577065903
UID_033121	DIMT1	HAP1	SM	-2.93399082891923	-3.1596079874275
UID_033122	DIMT1	HAP1	SM	0.346026612103417	0.326564058527155
UID_033123	DIMT1	HAP1	SM	-0.336780743018276	-0.22171017650185
UID_033124	DIMT1	HAP1	SM	-2.23784905009978	-3.45421132918543
UID_033125	DIMT1	HAP1	SM	-2.37406569827683	-3.08437017375373
UID_033126	DIMT1	HAP1	SM	-2.83502699884529	-3.34438558276442
UID_033127	DIMT1	HAP1	PM	-2.43428131843594	-2.56223191611821
UID_033128	DIMT1	HAP1	SM	0.0326550441456965	0.0293981503925589
UID_033129	DIMT1	HAP1	SM	-0.000753957017808791	0.139001045444047
UID_033130	DIMT1	HAP1	SM	-1.18693275671299	-1.73005833201813
UID_033131	DIMT1	HAP1	SM	0.230053521472513	0.493860110479082
UID_033132	DIMT1	HAP1	SM	-1.85312765451991	-2.78192310484011
UID_033133	DIMT1	HAP1	SM	0.213852210737772	0.0594528461208824
UID_033134	DIMT1	HAP1	SM	0.0604896480148027	0.248163661554194
UID_033135	DIMT1	HAP1	SM	-0.688115949678049	-0.977589604835217
UID_033136	DIMT1	HAP1	SM	-1.36662225821499	-1.88489362779613
UID_033137	DIMT1	HAP1	SM	-2.0856612503406	-2.81848419778904
UID_033138	DIMT1	HAP1	PM	-1.250236726563	-1.5735668053145
UID_033139	DIMT1	HAP1	SM	-0.128157070999929	-0.157542290356814
UID_033140	DIMT1	HAP1	SM	-0.283434605291528	-0.167284358742845
UID_033141	DIMT1	HAP1	SM	-0.263474315980937	-0.0533648273352657
UID_033142	DIMT1	HAP1	SM	-0.139177348916302	-0.408131030840964
UID_033143	DIMT1	HAP1	SM	-0.733756048553165	-1.23232069211159
UID_033144	DIMT1	HAP1	SM	0.0642938406763073	-0.0742896147023412
UID_033145	DIMT1	HAP1	SM	0.111044253260334	-0.0401754350151645
UID_033146	DIMT1	HAP1	SM	-0.158392894362192	-0.211847331599392
UID_033147	DIMT1	HAP1	SM	-0.27852156750071	-0.552957146841837
UID_033148	DIMT1	HAP1	SM	-0.374848225088982	-0.740030955353431
UID_033153	RBM22	HAP1	PM	-3.3517978967063	-3.31353893300569
UID_033154	RBM22	HAP1	SM	-0.15177637320421	-0.194930269321917
UID_033155	RBM22	HAP1	SM	-0.700420864773965	-1.09867378611747
UID_033156	RBM22	HAP1	SM	-1.3397036263269	-1.66678953726242
UID_033157	RBM22	HAP1	SM	-0.89364405649337	-1.66628020662498
UID_033158	RBM22	HAP1	SM	-2.76057047269591	-3.59445403014168
UID_033159	RBM22	HAP1	SM	-0.0160386004219635	-0.00233577587813554
UID_033160	RBM22	HAP1	SM	-0.0326514127617846	-0.0249673908469029
UID_033161	RBM22	HAP1	SM	-1.59467390400162	-2.17319022068776
UID_033162	RBM22	HAP1	SM	-0.46890522015283	-0.582341875012593
UID_033163	RBM22	HAP1	SM	-2.73742311830016	-3.0082734409404
UID_033164	RBM22	HAP1	PM	-0.823153358892922	-1.2254241728918
UID_033165	RBM22	HAP1	SM	0.128344043519189	0.148978940634011
UID_033166	RBM22	HAP1	SM	-0.31194590378637	-0.755692426722955
UID_033167	RBM22	HAP1	SM	0.0339609501637716	-0.0172590158371791
UID_033168	RBM22	HAP1	SM	0.0603329897481617	-0.00950565127611821
UID_033169	RBM22	HAP1	SM	-0.39890632331708	-0.795077451297486
UID_033170	RBM22	HAP1	SM	0.0758794105705898	-0.029460160668021
UID_033171	RBM22	HAP1	SM	-0.000886775320180591	-0.317715856275917
UID_033172	RBM22	HAP1	SM	-0.779042230779006	-1.3170504637574
UID_033173	RBM22	HAP1	SM	0.103483715620762	-0.0692336938595682
UID_033174	RBM22	HAP1	SM	-0.679596353735662	-1.13103355945115
UID_033175	RBM22	HAP1	PM	-0.721845709104053	-1.24820873661435
UID_033176	RBM22	HAP1	SM	0.0618644781058567	-0.0366100365493628
UID_033177	RBM22	HAP1	SM	-0.0226650910452945	-0.166516966973161
UID_033178	RBM22	HAP1	SM	-0.0720521345889541	-0.235346775468851
UID_033179	RBM22	HAP1	SM	-0.288145904614703	-0.677602080331262
UID_033180	RBM22	HAP1	SM	-0.226192187118008	-0.629396447375691
UID_033181	RBM22	HAP1	SM	0.00875539983128721	-0.0632021975752524
UID_033182	RBM22	HAP1	SM	0.0499095763360851	0.0488285557469158
UID_033183	RBM22	HAP1	SM	0.0828096863998458	-0.0305079202478779
UID_033184	RBM22	HAP1	SM	-0.213856025861995	-0.635452138057095
UID_033185	RBM22	HAP1	SM	-0.313338639392287	-0.696191070825109
UID_033186	RBM22	HAP1	PM	-2.30539469382119	-2.72822451115503
UID_033187	RBM22	HAP1	SM	0.0605798942611956	0.000102749425627235
UID_033188	RBM22	HAP1	SM	-0.0252786750665372	-0.0113688731100144
UID_033189	RBM22	HAP1	SM	0.035374738082471	-0.0287865049385724
UID_033190	RBM22	HAP1	SM	0.0115569680357203	0.0498681691961149
UID_033191	RBM22	HAP1	SM	-2.27322652052366	-2.46531251648011
UID_033192	RBM22	HAP1	SM	0.0022825315747822	-0.0250188256238479
UID_033193	RBM22	HAP1	SM	0.115615059645006	0.205831797096633
UID_033194	RBM22	HAP1	SM	-0.0446937050734928	-0.187298893958258
UID_033195	RBM22	HAP1	SM	-0.274015966296801	-0.667546392966539
UID_033196	RBM22	HAP1	SM	-1.88306100426608	-3.06503973893302
UID_033201	PDRG1	HAP1	PM	-0.0121369911066017	-0.10748084290095
UID_033202	PDRG1	HAP1	SM	0.0566410335171514	0.126431944039262
UID_033203	PDRG1	HAP1	SM	0.111319864476456	0.136408824947406
UID_033204	PDRG1	HAP1	SM	0.0576227286377764	-0.00630221214012168
UID_033205	PDRG1	HAP1	SM	-0.0401317395602517	-0.00147334910500312
UID_033206	PDRG1	HAP1	SM	-0.0687558114247574	-0.111602009516115
UID_033207	PDRG1	HAP1	SM	0.0286878126185671	0.149645993355684
UID_033208	PDRG1	HAP1	SM	0.230781794826942	0.0793280888007447
UID_033209	PDRG1	HAP1	SM	0.00642334154044613	0.0249764108932252
UID_033210	PDRG1	HAP1	SM	-0.0870220350382807	-0.0859668915628653
UID_033211	PDRG1	HAP1	SM	-0.00532745808585444	0.024101486869666
UID_033212	PDRG1	HAP1	PM	-0.134368521711512	0.043925166225539
UID_033213	PDRG1	HAP1	SM	-0.0313729059915804	0.106140801997384
UID_033214	PDRG1	HAP1	SM	-0.114684503471655	-0.111198838114465
UID_033215	PDRG1	HAP1	SM	0.0259661609716182	0.0303041200045538
UID_033216	PDRG1	HAP1	SM	-0.0336735913523622	-0.0974651944958885
UID_033217	PDRG1	HAP1	SM	-0.0983726772612407	-0.124286923487327
UID_033218	PDRG1	HAP1	SM	0.237981902018994	0.206988787587686
UID_033219	PDRG1	HAP1	SM	0.0846206765031244	0.115306053577949
UID_033220	PDRG1	HAP1	SM	0.0711270569459718	-0.0867388177381293
UID_033221	PDRG1	HAP1	SM	0.0169869141826115	0.150044774282875
UID_033222	PDRG1	HAP1	SM	-0.075330411873451	-0.0232871878961871
UID_033223	PDRG1	HAP1	PM	-0.221387515927028	-0.151406860849154
UID_033224	PDRG1	HAP1	SM	-0.218672000662094	-0.150119648681732
UID_033225	PDRG1	HAP1	SM	0.0413227506842134	0.0830278957827016
UID_033226	PDRG1	HAP1	SM	-0.0971528195673955	0.0334813508393582
UID_033227	PDRG1	HAP1	SM	0.104513659704261	0.0266540170400453
UID_033228	PDRG1	HAP1	SM	-0.0570936984154345	-0.0269566778875858
UID_033229	PDRG1	HAP1	SM	0.117835059007881	-0.0460065674524157
UID_033230	PDRG1	HAP1	SM	-0.0696762570957708	0.0210412858327227
UID_033231	PDRG1	HAP1	SM	0.137092509885514	0.213836254630694
UID_033232	PDRG1	HAP1	SM	0.0511967400498424	0.0161806654956129
UID_033233	PDRG1	HAP1	SM	0.00830992354074133	-0.0748191752513334
UID_033234	PDRG1	HAP1	PM	-0.160307471537792	-0.382637958680063
UID_033235	PDRG1	HAP1	SM	0.0617339359197242	0.0793307933563386
UID_033236	PDRG1	HAP1	SM	0.0215123223008369	-0.143947781595965
UID_033237	PDRG1	HAP1	SM	-0.104381226243895	-0.0569935917021834
UID_033238	PDRG1	HAP1	SM	-0.131779026994249	-0.133105898497953
UID_033239	PDRG1	HAP1	SM	0.151209576225628	-0.223042646469139
UID_033240	PDRG1	HAP1	SM	0.0528207259037602	-0.0543588915922472
UID_033241	PDRG1	HAP1	SM	-0.0335857789737441	-0.0137220957353415
UID_033242	PDRG1	HAP1	SM	-0.0271633481698808	-0.256968263494327
UID_033243	PDRG1	HAP1	SM	-0.0419333781346877	-0.00311942681185169
UID_033244	PDRG1	HAP1	SM	-0.245069741005749	-0.222227725892012
UID_033249	RPL6	HAP1	PM	-3.63117487734015	-3.69128909029635
UID_033250	RPL6	HAP1	SM	-0.430981845862375	-0.784594867321155
UID_033251	RPL6	HAP1	SM	-2.80341595480582	-3.1047064306766
UID_033252	RPL6	HAP1	SM	-2.83716712690053	-3.67773979770613
UID_033253	RPL6	HAP1	SM	-3.21102665497802	-4.04777248488693
UID_033254	RPL6	HAP1	SM	-3.1590594901885	-3.20118672896226
UID_033255	RPL6	HAP1	SM	-0.114432723812237	-0.245797853039017
UID_033256	RPL6	HAP1	SM	-3.24282846342561	-3.48507975551006
UID_033257	RPL6	HAP1	SM	-3.53084459188024	-3.49806555113575
UID_033258	RPL6	HAP1	SM	-3.44882760719694	-4.20119449718533
UID_033259	RPL6	HAP1	SM	-2.74307400920653	-3.39746121544983
UID_033260	RPL6	HAP1	PM	-4.46816212563876	-4.59765356337934
UID_033261	RPL6	HAP1	SM	-2.01227591527234	-2.45019242093307
UID_033262	RPL6	HAP1	SM	-3.26270050666716	-3.48026024207185
UID_033263	RPL6	HAP1	SM	-0.655105783250747	-1.09420794971444
UID_033264	RPL6	HAP1	SM	-4.60134445650687	-4.84103313580645
UID_033265	RPL6	HAP1	SM	-4.08991351562629	-4.50666032440767
UID_033266	RPL6	HAP1	SM	-3.18121840024727	-3.73766059878433
UID_033267	RPL6	HAP1	SM	-2.58370670983348	-2.65511989097749
UID_033268	RPL6	HAP1	SM	-2.29000188695651	-2.65650126706972
UID_033269	RPL6	HAP1	SM	-2.10598751651384	-2.95065048346711
UID_033270	RPL6	HAP1	SM	-3.90968621529411	-3.89401122962737
UID_033271	RPL6	HAP1	PM	-4.11672822737866	-3.55652571558134
UID_033272	RPL6	HAP1	SM	-0.132914643715752	-0.15863922513251
UID_033273	RPL6	HAP1	SM	-2.80671540994834	-2.58004969993469
UID_033274	RPL6	HAP1	SM	-2.58207258043201	-3.16637233805723
UID_033275	RPL6	HAP1	SM	-3.13290687887484	-3.79252182674044
UID_033276	RPL6	HAP1	SM	-4.82645358014133	-4.44896545673879
UID_033277	RPL6	HAP1	SM	-0.0917034903811507	-0.164394656162294
UID_033278	RPL6	HAP1	SM	-1.86014779298743	-3.23920897478053
UID_033279	RPL6	HAP1	SM	-1.74825640690597	-2.94644682364662
UID_033280	RPL6	HAP1	SM	-3.5546552583151	-3.82414143788708
UID_033281	RPL6	HAP1	SM	-4.09347007702727	-3.16412601433008
UID_033282	RPL6	HAP1	PM	-5.2187957837497	-3.58086438883267
UID_033283	RPL6	HAP1	SM	-0.0919628601201725	0.0183950699146921
UID_033284	RPL6	HAP1	SM	-2.14519365495532	-2.7714639580439
UID_033285	RPL6	HAP1	SM	-1.39120504847342	-1.97509188234875
UID_033286	RPL6	HAP1	SM	-3.4546657486544	-3.62840203636421
UID_033287	RPL6	HAP1	SM	-4.33873706070031	-5.14723461320493
UID_033288	RPL6	HAP1	SM	-0.107481342932438	-0.114785363496488
UID_033289	RPL6	HAP1	SM	-1.82254923483819	-2.534228150491
UID_033290	RPL6	HAP1	SM	-2.48525010999868	-3.38998062927612
UID_033291	RPL6	HAP1	SM	-2.23327255767214	-3.24694235360632
UID_033292	RPL6	HAP1	SM	-3.95706560914948	-4.73220907362257
UID_033297	ESF1	HAP1	PM	-0.918705372944067	-1.51980809752386
UID_033298	ESF1	HAP1	SM	-0.0578818291439747	-0.131386063518232
UID_033299	ESF1	HAP1	SM	-0.12723026892507	-0.193780169909762
UID_033300	ESF1	HAP1	SM	0.139172355450287	-0.0600761938183742
UID_033301	ESF1	HAP1	SM	-0.188617807369055	-0.109623177128206
UID_033302	ESF1	HAP1	SM	-1.18970930454123	-1.92734015691662
UID_033303	ESF1	HAP1	SM	0.10588750984205	0.0675400371653861
UID_033304	ESF1	HAP1	SM	-0.0282580077427868	0.0865296662012509
UID_033305	ESF1	HAP1	SM	0.131528716558956	0.184190116837075
UID_033306	ESF1	HAP1	SM	0.0369054300413	-0.0717683742659095
UID_033307	ESF1	HAP1	SM	-0.694817420307218	-1.25658169546608
UID_033308	ESF1	HAP1	PM	-3.12463276991391	-2.88730482187442
UID_033309	ESF1	HAP1	SM	-0.0475269479549347	0.0354507709695738
UID_033310	ESF1	HAP1	SM	-0.238167910512491	-0.508239407853783
UID_033311	ESF1	HAP1	SM	-2.30723012605039	-3.34121372959796
UID_033312	ESF1	HAP1	SM	-2.30761958684274	-2.59297192543891
UID_033313	ESF1	HAP1	SM	-3.00382376279281	-3.70706875660533
UID_033314	ESF1	HAP1	SM	0.0196561921955873	-0.0616905907851788
UID_033315	ESF1	HAP1	SM	-2.34940939512531	-3.24338995481509
UID_033316	ESF1	HAP1	SM	-1.35541091854536	-1.99091174623606
UID_033317	ESF1	HAP1	SM	-2.65774288124938	-2.94213720565978
UID_033318	ESF1	HAP1	SM	-2.86615577342856	-2.43258753125492
UID_033319	ESF1	HAP1	PM	-0.687948016269	-1.34658763787643
UID_033320	ESF1	HAP1	SM	-0.0842889433880589	-0.026199542952027
UID_033321	ESF1	HAP1	SM	0.226338223282344	0.16146776735369
UID_033322	ESF1	HAP1	SM	0.0943586786098993	0.124436186445965
UID_033323	ESF1	HAP1	SM	0.368927742741453	0.306742527546961
UID_033324	ESF1	HAP1	SM	-0.247170514316098	-0.24917969689832
UID_033325	ESF1	HAP1	SM	-0.0850575216835763	-0.100924129297371
UID_033326	ESF1	HAP1	SM	-0.0547136569966888	-0.261261095438741
UID_033327	ESF1	HAP1	SM	0.0762255561602533	0.147475892399262
UID_033328	ESF1	HAP1	SM	0.0563569727355107	-0.0791001060678313
UID_033329	ESF1	HAP1	SM	-0.000141641391555729	-0.137311899984622
UID_033330	ESF1	HAP1	PM	-2.98329302736154	-2.57777049762177
UID_033331	ESF1	HAP1	SM	0.111403526000198	-0.05466089635695
UID_033332	ESF1	HAP1	SM	-0.222854843806591	-0.230216218014444
UID_033333	ESF1	HAP1	SM	-0.566329610484563	-0.838128403721455
UID_033334	ESF1	HAP1	SM	-1.59422253723174	-2.35414735411532
UID_033335	ESF1	HAP1	SM	-2.92172042347799	-3.49668310450938
UID_033336	ESF1	HAP1	SM	0.132532976962342	0.276452543028252
UID_033337	ESF1	HAP1	SM	-0.0369029819558074	-0.0785333465533621
UID_033338	ESF1	HAP1	SM	-0.240339201772096	-0.527807124151997
UID_033339	ESF1	HAP1	SM	-2.36521011035883	-2.94256248277239
UID_033340	ESF1	HAP1	SM	-2.66111181798723	-3.556674018784
UID_033345	TRMT6	HAP1	PM	-0.368836786937043	-0.661011170228298
UID_033346	TRMT6	HAP1	SM	0.0547551200227148	-0.0220495708082429
UID_033347	TRMT6	HAP1	SM	-0.117331228548431	-0.253160780094869
UID_033348	TRMT6	HAP1	SM	-0.0714944838640021	-0.105631267934006
UID_033349	TRMT6	HAP1	SM	-0.52507258424214	-0.95113418589606
UID_033350	TRMT6	HAP1	SM	0.021657535739694	-0.183961473492802
UID_033351	TRMT6	HAP1	SM	-0.0268678123261922	-0.0394029758866583
UID_033352	TRMT6	HAP1	SM	0.0498236568404012	0.0692684769907297
UID_033353	TRMT6	HAP1	SM	0.0775313325327543	-0.00682746822099265
UID_033354	TRMT6	HAP1	SM	-0.00485948839205308	-0.0495060777816229
UID_033355	TRMT6	HAP1	SM	-0.343129558216565	-0.720222052078331
UID_033356	TRMT6	HAP1	PM	-0.332013605552776	-0.948854668998414
UID_033357	TRMT6	HAP1	SM	-0.112900777311408	-0.0819205362273362
UID_033358	TRMT6	HAP1	SM	0.0331748077861985	-0.169532188423794
UID_033359	TRMT6	HAP1	SM	-0.113946995104691	-0.42345210517847
UID_033360	TRMT6	HAP1	SM	-0.140551811507148	-0.390948829819619
UID_033361	TRMT6	HAP1	SM	-0.419465011318146	-0.976513263656929
UID_033362	TRMT6	HAP1	SM	-0.0982759745426794	-0.100495194873041
UID_033363	TRMT6	HAP1	SM	-0.218069788173409	-0.30814641053042
UID_033364	TRMT6	HAP1	SM	-0.0596395434675694	-0.406611720861556
UID_033365	TRMT6	HAP1	SM	-0.216943791442848	-0.552343494933219
UID_033366	TRMT6	HAP1	SM	-0.560763818871059	-0.902761115483246
UID_033367	TRMT6	HAP1	PM	-0.291266830655213	-0.646855276096445
UID_033368	TRMT6	HAP1	SM	0.0726867454368973	-0.0925815029738079
UID_033369	TRMT6	HAP1	SM	-0.134251368671901	-0.253012428772914
UID_033370	TRMT6	HAP1	SM	0.209048831609148	-0.121661829826382
UID_033371	TRMT6	HAP1	SM	0.109750996859173	-0.0585407949110354
UID_033372	TRMT6	HAP1	SM	-0.253750521932742	-0.297666773397922
UID_033373	TRMT6	HAP1	SM	-0.177290843758006	-0.135775184116663
UID_033374	TRMT6	HAP1	SM	-0.0780297871578281	0.00288224314732966
UID_033375	TRMT6	HAP1	SM	-0.111482557783758	-0.271151807281123
UID_033376	TRMT6	HAP1	SM	0.00500251910094616	-0.201715958835901
UID_033377	TRMT6	HAP1	SM	-0.295515518922731	-0.484230726834242
UID_033378	TRMT6	HAP1	PM	-0.780269377281681	-1.77895030496285
UID_033379	TRMT6	HAP1	SM	0.158065778082072	0.115826564114953
UID_033380	TRMT6	HAP1	SM	-0.198403365939474	-0.371523228548289
UID_033381	TRMT6	HAP1	SM	-0.317952473757296	-0.48804525407821
UID_033382	TRMT6	HAP1	SM	-0.241754865101676	-0.694620568486241
UID_033383	TRMT6	HAP1	SM	-0.542086504808624	-1.40786301128148
UID_033384	TRMT6	HAP1	SM	0.239234753518486	0.0685903544254742
UID_033385	TRMT6	HAP1	SM	0.00067229148783401	-0.181254672321131
UID_033386	TRMT6	HAP1	SM	-0.337577112849739	-0.496734176480624
UID_033387	TRMT6	HAP1	SM	-0.574310396743431	-1.56193945882638
UID_033388	TRMT6	HAP1	SM	-0.571102148470905	-1.5259671715584
UID_033393	HAUS5	HAP1	PM	-1.81362087559997	-2.23886110960589
UID_033394	HAUS5	HAP1	SM	0.0483008630171897	-0.0857117012728439
UID_033395	HAUS5	HAP1	SM	-0.40747368747114	-0.791215306933578
UID_033396	HAUS5	HAP1	SM	-0.344010465567208	-0.524920563052883
UID_033397	HAUS5	HAP1	SM	-1.1732503920653	-1.66765386770295
UID_033398	HAUS5	HAP1	SM	-0.821833784280186	-1.42561759606839
UID_033399	HAUS5	HAP1	SM	-0.13872704798057	-0.0943044003344782
UID_033400	HAUS5	HAP1	SM	-0.166466842635844	-0.409604687587329
UID_033401	HAUS5	HAP1	SM	-0.192070391868026	-0.531555878279461
UID_033402	HAUS5	HAP1	SM	-0.18479233717713	-0.525931230202276
UID_033403	HAUS5	HAP1	SM	-2.1787090691752	-2.58984415766172
UID_033404	HAUS5	HAP1	PM	-2.62540184377993	-2.57265328148571
UID_033405	HAUS5	HAP1	SM	0.164809865142893	0.344552110274346
UID_033406	HAUS5	HAP1	SM	0.0459965938214243	0.0495759113764506
UID_033407	HAUS5	HAP1	SM	-0.0919775167645906	-0.182863129825888
UID_033408	HAUS5	HAP1	SM	-1.71067588586356	-2.19169814491275
UID_033409	HAUS5	HAP1	SM	-1.2995046781062	-1.74079762566832
UID_033410	HAUS5	HAP1	SM	-0.00796074501972492	0.00876216483523106
UID_033411	HAUS5	HAP1	SM	-0.171911650755493	-0.459562383434354
UID_033412	HAUS5	HAP1	SM	-1.63907455727534	-1.93102077299938
UID_033413	HAUS5	HAP1	SM	-1.64063570154574	-2.06621486071958
UID_033414	HAUS5	HAP1	SM	-1.60176969250431	-2.00042687094508
UID_033415	HAUS5	HAP1	PM	-1.7256300866079	-2.23507483668478
UID_033416	HAUS5	HAP1	SM	-0.0376484828149768	0.0123222613303052
UID_033417	HAUS5	HAP1	SM	-0.0646554457989108	-0.0857025799188615
UID_033418	HAUS5	HAP1	SM	-0.416343519754392	-0.873064711239438
UID_033419	HAUS5	HAP1	SM	-0.432664998514895	-0.639634551807165
UID_033420	HAUS5	HAP1	SM	-1.55617787704771	-2.3128974280902
UID_033421	HAUS5	HAP1	SM	0.0941846295852355	-0.0159153908357902
UID_033422	HAUS5	HAP1	SM	-0.0756872703287169	0.155833541309767
UID_033423	HAUS5	HAP1	SM	-0.105888712849137	0.00937586888215599
UID_033424	HAUS5	HAP1	SM	-0.724923085334425	-1.18514191428396
UID_033425	HAUS5	HAP1	SM	-1.22458624870178	-1.70357425777037
UID_033426	HAUS5	HAP1	PM	-2.17074828962921	-2.62806078409888
UID_033427	HAUS5	HAP1	SM	-0.0231551991954591	0.00298414714217415
UID_033428	HAUS5	HAP1	SM	-0.0975802063515905	-0.0172324892580494
UID_033429	HAUS5	HAP1	SM	-0.744410970154747	-1.15613528435111
UID_033430	HAUS5	HAP1	SM	-2.05213379017599	-3.05249885194256
UID_033431	HAUS5	HAP1	SM	-1.72033095474536	-2.46456813166915
UID_033432	HAUS5	HAP1	SM	0.088964104870813	0.00321853890824443
UID_033433	HAUS5	HAP1	SM	0.0824181640503748	0.098363278542964
UID_033434	HAUS5	HAP1	SM	-1.37381760187336	-1.8945897769654
UID_033435	HAUS5	HAP1	SM	-1.22162339217625	-1.65494880558658
UID_033436	HAUS5	HAP1	SM	-2.03384887435401	-2.18734354263293
UID_033441	PDCD7	HAP1	PM	-0.934340944639216	-1.36656403052868
UID_033442	PDCD7	HAP1	SM	0.148779103604139	0.0159300995426561
UID_033443	PDCD7	HAP1	SM	0.0390243282355902	-0.10614216676517
UID_033444	PDCD7	HAP1	SM	-0.183202015410123	-0.26505982961529
UID_033445	PDCD7	HAP1	SM	-0.029914976035629	-0.0530900753987942
UID_033446	PDCD7	HAP1	SM	-1.50532331543474	-2.62181621562657
UID_033447	PDCD7	HAP1	SM	0.219679813952421	0.0723464368356607
UID_033448	PDCD7	HAP1	SM	-0.167930347998593	-0.174408285845502
UID_033449	PDCD7	HAP1	SM	-0.0366495977872979	-0.126120850320729
UID_033450	PDCD7	HAP1	SM	-0.274646778805003	-0.77803516997234
UID_033451	PDCD7	HAP1	SM	-1.39403419430437	-2.08956556851001
UID_033452	PDCD7	HAP1	PM	-0.450542273432602	-0.659367092562341
UID_033453	PDCD7	HAP1	SM	0.0110447710055961	0.0469487845626276
UID_033454	PDCD7	HAP1	SM	-0.0214252320958109	-0.0379261100341091
UID_033455	PDCD7	HAP1	SM	-0.121259486730878	-0.177051768469284
UID_033456	PDCD7	HAP1	SM	-0.0250014713299974	-0.0124180529351524
UID_033457	PDCD7	HAP1	SM	-0.117627536762625	-0.24354421215507
UID_033458	PDCD7	HAP1	SM	-0.112691655455739	-0.0683975017782705
UID_033459	PDCD7	HAP1	SM	0.225109420237525	0.16777624343547
UID_033460	PDCD7	HAP1	SM	-0.0359876196981097	0.0752273441933781
UID_033461	PDCD7	HAP1	SM	0.0200523780412652	0.00156288904848488
UID_033462	PDCD7	HAP1	SM	-0.181738533142057	-0.299271345986947
